date,h,variant,sig,p
2021-05-27,5,base,-1,0.441
2021-05-28,5,base,-1,0.441
2021-06-21,5,base,1,0.766
2021-07-02,5,base,-1,0.441
2021-07-12,5,base,-1,0.441
2021-07-13,5,base,-1,0.441
2021-08-03,5,base,1,0.766
2021-09-17,5,base,1,0.766
2021-09-22,5,base,1,0.766
2021-09-23,5,base,1,0.766
2021-09-24,5,base,1,0.766
2021-09-28,5,base,1,0.766
2021-09-29,5,base,1,0.766
2021-09-30,5,base,1,0.766
2021-10-05,5,base,1,0.766
2021-10-06,5,base,1,0.766
2021-10-21,5,base,-1,0.441
2021-10-22,5,base,-1,0.441
2021-10-25,5,base,-1,0.441
2021-10-26,5,base,-1,0.441
2021-10-27,5,base,-1,0.441
2021-10-29,5,base,-1,0.441
2022-01-06,5,base,1,0.701
2022-01-07,5,base,1,0.701
2022-01-11,5,base,1,0.701
2022-01-14,5,base,1,0.701
2022-01-17,5,base,1,0.701
2022-01-18,5,base,1,0.701
2022-01-19,5,base,1,0.701
2022-01-20,5,base,1,0.701
2022-01-21,5,base,1,0.701
2022-01-24,5,base,1,0.701
2022-01-25,5,base,1,0.701
2022-01-26,5,base,1,0.701
2022-02-09,5,base,1,0.81
2022-02-10,5,base,1,0.81
2022-02-11,5,base,1,0.81
2022-02-14,5,base,1,0.81
2022-02-15,5,base,1,0.81
2022-02-16,5,base,1,0.81
2022-02-17,5,base,1,0.81
2022-02-18,5,base,1,0.81
2022-02-21,5,base,1,0.81
2022-02-24,5,base,1,0.81
2022-02-25,5,base,1,0.81
2022-03-01,5,base,1,0.81
2022-03-02,5,base,1,0.81
2022-03-03,5,base,1,0.81
2022-03-04,5,base,1,0.81
2022-03-08,5,base,1,0.81
2022-03-09,5,base,1,0.81
2022-03-10,5,base,1,0.81
2022-03-11,5,base,1,0.81
2022-03-14,5,base,1,0.81
2022-03-15,5,base,1,0.81
2022-03-16,5,base,1,0.81
2022-03-17,5,base,1,0.81
2022-03-18,5,base,1,0.81
